Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,alternative label,alternative LaTeX symbol,alternative symbol,commonly has unit,has aggregate function,has base,has base quantity,has base unit,has context,has denominator,has derived quantity,has derived unit,has dimension,has exponent,has factor,has numerator,has numerical value,has off-set,has phenomenon,has point,has prefix,has quantity,has scale,has SI amount of substance dimension exponent,has SI electric current dimension exponent,has SI length dimension exponent,has SI luminous intensity dimension exponent,has SI mass dimension exponent,has SI thermodynamic temperature dimension exponent,has SI time dimension exponent,has term 1,has term 2,has unit,has value,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/isPartOf,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://purl.org/ontology/bibo/authorList,http://purl.org/ontology/bibo/chapter,http://purl.org/ontology/bibo/degree,http://purl.org/ontology/bibo/edition,http://purl.org/ontology/bibo/isbn10,http://purl.org/ontology/bibo/isbn13,http://purl.org/ontology/bibo/issuer,http://purl.org/ontology/bibo/pageEnd,http://purl.org/ontology/bibo/pageStart,http://purl.org/ontology/bibo/reproducedIn,http://purl.org/ontology/bibo/shortTitle,http://purl.org/ontology/bibo/uri,http://purl.org/ontology/bibo/volume,http://www.w3.org/2004/02/skos/core#hiddenLabel,http://www.wurvoc.org/vocabularies/WV/illustration,http://www.wurvoc.org/vocabularies/WV/logo,http://xmlns.com/foaf/0.1/based_near,http://xmlns.com/foaf/0.1/name,LaTeX command,LaTeX symbol,longcomment,reference,symbol,unofficial abbreviation,unofficial label,uses quantity,uses unit
http://www.ontology-of-units-of-measure.org/resource/om-2/VolumeUnit,volume unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VolumeUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Illuminance,illuminance,,Illuminance is the total luminous flux incident on a surface per unit area.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,illumination,,Φ_v,http://www.ontology-of-units-of-measure.org/resource/om-2/teralux|http://www.ontology-of-units-of-measure.org/resource/om-2/picolux|http://www.ontology-of-units-of-measure.org/resource/om-2/phot|http://www.ontology-of-units-of-measure.org/resource/om-2/petalux|http://www.ontology-of-units-of-measure.org/resource/om-2/nanolux|http://www.ontology-of-units-of-measure.org/resource/om-2/millilux|http://www.ontology-of-units-of-measure.org/resource/om-2/microlux|http://www.ontology-of-units-of-measure.org/resource/om-2/megalux|http://www.ontology-of-units-of-measure.org/resource/om-2/lux|http://www.ontology-of-units-of-measure.org/resource/om-2/lumenPerSquareMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/kilolux|http://www.ontology-of-units-of-measure.org/resource/om-2/hectolux|http://www.ontology-of-units-of-measure.org/resource/om-2/gigalux|http://www.ontology-of-units-of-measure.org/resource/om-2/footcandle|http://www.ontology-of-units-of-measure.org/resource/om-2/femtolux|http://www.ontology-of-units-of-measure.org/resource/om-2/exalux|http://www.ontology-of-units-of-measure.org/resource/om-2/decilux|http://www.ontology-of-units-of-measure.org/resource/om-2/decalux|http://www.ontology-of-units-of-measure.org/resource/om-2/centilux|http://www.ontology-of-units-of-measure.org/resource/om-2/attolux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illuminance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Φ,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/VolumeFraction,volume fraction,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,concentration (v/v),,,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/partsPerMillion|http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMillimetrePerCubicMillimetre|http://www.ontology-of-units-of-measure.org/resource/om-2/cubicMetrePerCubicmetre|http://www.ontology-of-units-of-measure.org/resource/om-2/cubicCentimetrePerCubicCentimetre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VolumeFraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,φ,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ElectricalResistivityUnit,electrical resistivity unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ElectricalResistivityUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedKelvin,prefixed kelvin,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedKelvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ElectricalConductance,electrical conductance,,Electrical conductance is a measure of how easily electricity flows along a certain path through an electrical element.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,electric conductance|conductance,,,http://www.ontology-of-units-of-measure.org/resource/om-2/terasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/statmho|http://www.ontology-of-units-of-measure.org/resource/om-2/siemens|http://www.ontology-of-units-of-measure.org/resource/om-2/picosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/petasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/nanosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/millisiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/microsiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/mho|http://www.ontology-of-units-of-measure.org/resource/om-2/megasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/kilosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/hectosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/gigasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/femtosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/exasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/decisiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/decasiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/centisiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/attosiemens|http://www.ontology-of-units-of-measure.org/resource/om-2/amperePerVolt|http://www.ontology-of-units-of-measure.org/resource/om-2/abmho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ElectricalConductance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/ShearStorageModulus,shear storage modulus,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/StorageModulus,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/torr|http://www.ontology-of-units-of-measure.org/resource/om-2/terapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/picopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/petapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/pascal|http://www.ontology-of-units-of-measure.org/resource/om-2/newtonPerSquareMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/millibar|http://www.ontology-of-units-of-measure.org/resource/om-2/micropascal|http://www.ontology-of-units-of-measure.org/resource/om-2/microbar|http://www.ontology-of-units-of-measure.org/resource/om-2/metreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilogramSecond-TimeToThePower-2ReciprocalMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/hectopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/gigapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/femtopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/exapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decibar|http://www.ontology-of-units-of-measure.org/resource/om-2/decapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/barye|http://www.ontology-of-units-of-measure.org/resource/om-2/bar|http://www.ontology-of-units-of-measure.org/resource/om-2/attopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Technical|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShearStorageModulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G',,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/VolumetricStreptococcusDysgalactiaeCount,Streptococcus dysgalactiae count (volumetric),,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/VolumetricViableCount,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPerMillilitre|http://www.ontology-of-units-of-measure.org/resource/om-2/colonyFormingUnitPer25Millilitre|http://www.ontology-of-units-of-measure.org/resource/om-2/_1000ColonyFormingUnitPerMillilitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VolumetricStreptococcusDysgalactiaeCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/StantonNumberForMassTransfer,Stanton number for mass transfer,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StantonNumberForMassTransfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St*,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/IlluminanceUnit,illuminance unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IlluminanceUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AngularMomentumUnit,angular momentum unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngularMomentumUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/NumberManualFirmness4.5,aantal manuele stevigheid 4.5,,Firmness manueel: 4.5 = vies.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/NumberManualFirmness,,firmness_m_4.5,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NumberManualFirmness4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedPascal,prefixed pascal,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrefixedPascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CollisionFrequency,collision frequency,,Collision frequency is the average number of collisions between reacting molecules per unit time.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Frequency,,,,ν_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CollisionFrequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ν_coll,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CubicPrefixedMetre,cubic prefixed metre,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/UnitExponentiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CubicPrefixedMetre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/CauseEndOfVaseLifeYellowLeaves,cause end of vase life yellow leaves,,Oorzaak einde vaasleven bladvergeling (1/0).,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,yellow leaves,,,http://www.ontology-of-units-of-measure.org/resource/om-2/_1-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CauseEndOfVaseLifeYellowLeaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/StroemgrenMagnitude,Strömgren magnitude,,"A magnitude measured in one of Strömgren's standard passbands (using a standard filter, u, b, v, or y) or in the passbands defined by Crawford (β_narrow or β_wide).",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StroemgrenMagnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wurvoc.org/bibliography/om-2/Stroemgren1956|http://www.wurvoc.org/bibliography/om-2/Crawford1958|http://www.wurvoc.org/bibliography/om-2/Astrophysical_Techniques_chapter3,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Diameter-Angle,diameter (angle),,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Angle,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/second-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/minute-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diameter-Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/vMagnitude,v magnitude,,v Magnitude in the Strömgren photometric system with a peak wavelength at 411 nm and a peak-half-width of 19 nm.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/StroemgrenMagnitude,,,,m_v,http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vMagnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wurvoc.org/bibliography/om-2/Stroemgren1956|http://www.wurvoc.org/bibliography/om-2/Crawford1958|http://www.wurvoc.org/bibliography/om-2/Astrophysical_Techniques_chapter3,v,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/SecularAberration,secular aberration,,"The component of the stellar abberation resulting from the motion of the solar system in space. This component is usually ignored. The abberation is the apparent angular displacement of the observed position of a celestial object from its geometric position, caused by the finite velocity of light in combination with the motions of the observer and of the observed object.",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/AngularDisplacement,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/second-Anglee|http://www.ontology-of-units-of-measure.org/resource/om-2/millisecond-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/microsecond-Angle|http://www.ontology-of-units-of-measure.org/resource/om-2/degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SecularAberration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wurvoc.org/bibliography/om-2/Glossary_Astronomical_Almanac,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/IonizationTemperature,ionization temperature,,"The temperature of a gas or plasma derived from the relative numbers of neutral atoms and ions. Specifically, it is the temperature for which the Saha equations would predict these relative numbers, assuming the atoms and ions are in thermodynamic equilibrium.",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/ThermodynamicTemperature,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/kelvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IonizationTemperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T_ion,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/QualityMarkTotal,kwaliteitscijfer total,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/QualityMark,,Qcijfer total,,,http://www.ontology-of-units-of-measure.org/resource/om-2/_1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QualityMarkTotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/NumberNonturgidLeaves,aantal slappe bladeren,,Aantal slappe bladeren.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/NumberLeaves,,#nonturgid leaves,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NumberNonturgidLeaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/WheyProteinBeadsMassFraction,whey protein beads mass fraction,,The fraction of the mass of whey protein beads in a phenomenon,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/MassFraction,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/gramPerGram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WheyProteinBeadsMassFraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/StemEndRot,stem end rot,,Aanwezigheid stem end rot (1/0).,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,stemendrot,,,http://www.ontology-of-units-of-measure.org/resource/om-2/_1-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StemEndRot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AngularAccelerationUnit,angular acceleration unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngularAccelerationUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/Ratio,ratio,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/percent|http://www.ontology-of-units-of-measure.org/resource/om-2/partsPerMillion|http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstantAtPresentEpoch,Hubble constant at present epoch,,The Hubble constant at the present epoch (a constant).,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/HubbleConstant,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerSecond-TimePerMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/kilometrePerSecond-TimePerMegaparsec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HubbleConstantAtPresentEpoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_0,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrandtlNumber,Prandtl number,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PrandtlNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pr,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/StressTensor,mechanische-spanningstensor,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Stress,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/torr|http://www.ontology-of-units-of-measure.org/resource/om-2/terapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/picopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/petapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/pascal|http://www.ontology-of-units-of-measure.org/resource/om-2/newtonPerSquareMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/nanopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/millimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/millibar|http://www.ontology-of-units-of-measure.org/resource/om-2/micropascal|http://www.ontology-of-units-of-measure.org/resource/om-2/microbar|http://www.ontology-of-units-of-measure.org/resource/om-2/metreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/kilogramSecond-TimeToThePower-2ReciprocalMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/hectopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/gigapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/femtopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/exapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/decibar|http://www.ontology-of-units-of-measure.org/resource/om-2/decapascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centipascal|http://www.ontology-of-units-of-measure.org/resource/om-2/centimetreOfMercury|http://www.ontology-of-units-of-measure.org/resource/om-2/barye|http://www.ontology-of-units-of-measure.org/resource/om-2/bar|http://www.ontology-of-units-of-measure.org/resource/om-2/attopascal|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Technical|http://www.ontology-of-units-of-measure.org/resource/om-2/atmosphere-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StressTensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τ_ij,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/VMagnitudeAtMaximumBrightness,V magnitude at maximum brightness,,"Johnson V magnitude (apparent) at maximum brightness (i.e. for a variable star). The Johnson V band is a standard filter in the visual area, matching the response curve of the human eye. The central wavelength is 550nm and the bandwidth is 90nm.  The filter to be used is the Corning 3384 filter.",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/VMagnitude|http://www.ontology-of-units-of-measure.org/resource/om-2/MagnitudeAtMaximumBrightness,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/one|http://www.ontology-of-units-of-measure.org/resource/om-2/magnitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMagnitudeAtMaximumBrightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wurvoc.org/bibliography/om-2/Astrophysical_Techniques_chapter3,V_max,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/PixelCount,pixel count,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PixelCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/TemperatureRateUnit,temperature rate unit,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TemperatureRateUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfSubstanceFlow,amount of substance flow,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,molar flow|amount-of-substance flow,,,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerSecond-Time|http://www.ontology-of-units-of-measure.org/resource/om-2/micromolePerSecond-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmountOfSubstanceFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfSubstance,amount of substance,,"Amount of substance is the number of elementary entities such as atoms, molecules, electrons, particles, etc. present in a phenomenon. It is a base quantity in the International System of Units.",FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/teramole|http://www.ontology-of-units-of-measure.org/resource/om-2/picomole|http://www.ontology-of-units-of-measure.org/resource/om-2/petamole|http://www.ontology-of-units-of-measure.org/resource/om-2/nanomole|http://www.ontology-of-units-of-measure.org/resource/om-2/mole|http://www.ontology-of-units-of-measure.org/resource/om-2/millimole|http://www.ontology-of-units-of-measure.org/resource/om-2/micromole|http://www.ontology-of-units-of-measure.org/resource/om-2/megamole|http://www.ontology-of-units-of-measure.org/resource/om-2/kilomole|http://www.ontology-of-units-of-measure.org/resource/om-2/hectomole|http://www.ontology-of-units-of-measure.org/resource/om-2/gigamole|http://www.ontology-of-units-of-measure.org/resource/om-2/femtomole|http://www.ontology-of-units-of-measure.org/resource/om-2/examole|http://www.ontology-of-units-of-measure.org/resource/om-2/decimole|http://www.ontology-of-units-of-measure.org/resource/om-2/decamole|http://www.ontology-of-units-of-measure.org/resource/om-2/centimole|http://www.ontology-of-units-of-measure.org/resource/om-2/attomole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmountOfSubstance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/NumberDensity,number density,,,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalLitre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicParsec|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicNanometre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicMillimetre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicMicrometre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicMetre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicCentimetre|http://www.ontology-of-units-of-measure.org/resource/om-2/reciprocalCubicAngstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NumberDensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,,,
http://www.ontology-of-units-of-measure.org/resource/om-2/RightAscension,rechte klimming,,The angular distance on the celestial sphere measured eastward along the celestial equator from the equinox to the great circle passing through the celestial object and the celestial north pole.,FALSE,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Angle,,,,ra,http://www.ontology-of-units-of-measure.org/resource/om-2/second-HourAngle|http://www.ontology-of-units-of-measure.org/resource/om-2/minute-HourAngle|http://www.ontology-of-units-of-measure.org/resource/om-2/hour-HourAngle|http://www.ontology-of-units-of-measure.org/resource/om-2/degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RightAscension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wurvoc.org/bibliography/om-2/Glossary_Astronomical_Almanac,α,,,,
